source,target,value,count
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,15SJn72M96nDbVKDByycQzBCGifE7G7rbJJyFwyZDKQmDTud,14604.7195,1
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,121ivxQUiwK1RrHfQqsFKm6JcBvSVmG1s5Ryob3AcBjnxCLx,14599.0,1
14VMAnuAMBLD6dDFX32AkxFrU1sLfkEpQdQwHwtYFscfMCQi,12SqFi8zdSTt2cF8CGGcuBqdCd93McYpXQYHvYcDo3GaMJYX,14590.4387165599,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,1E8aGrrWFZCAYwgXtdtCjAn5ziDSXauiPZ4C3qFCHFWd6GH,14584.947033483,1
13FzGLWoueKvUqFePiJgvFYWhH5KckHGtVBXvAX7SBtVZbXu,14aUPK9rbNZXvki2cYcLsv54jp4LZwUY2nz58PLv6EfMuyJ3,14582.0,1
15BV7CHSFtNS9znoiCQTXuGAbrWbfFDi2uNmNn7WvEvY6i4V,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,14581.5011319911,1
1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,12qxwYscfb8oCYbWSBnVCW1r4ucSPGWNoVN4n4Nqnccu9ms3,14577.84139022,1
12k6zoi7L6Jd2oCVek7Zktj8CHY2yoY6nxZThDZK7mdWP6Sr,16Zn9jcRTNdfFWLdd1LCakg1NrF3mkL63QV1WeEYKTwWdRen,14570.0,1
158KUhpN8ZTLKjvEKfCpMt4bkYkRvxX22JDTCoxfykUSUbiB,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,14567.9991888921,1
1xFLYZ2JNmBY9vd5fwiNiU1T1E7q8TD1STEnHbk6258ccfj,12MSxqnhq7BYfLTNWShsYqaApFVZkPvrKxG7CQo6thVNJB2E,14567.5900508898,1
15N44WaranMUJucPxFCNC3tmuwDA9Uu5Ckr56hD2Jh6c9kKe,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,14557.8264416456,1
13FzGLWoueKvUqFePiJgvFYWhH5KckHGtVBXvAX7SBtVZbXu,12Nf4wfGZ8JUnN4ju2nckZQ6skQbswNGRcSkMz6EHJpMXHzy,14556.0,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,14KiujwLrdoP6kDzYz7C1yxLs3hEwDRCrcDouAGXp71eJCqF,14554.3244821882,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,12qxwYscfb8oCYbWSBnVCW1r4ucSPGWNoVN4n4Nqnccu9ms3,14550.25419511,1
1exaAg2VJRQbyUBAeXcktChCAqjVP9TUxF3zo23R2T6EGdE,15eBmd6HxiccYS5CZGSWP4C9kNas7u5Wt8WCfb44vLYtsQHB,14548.6,1
13zYgZccjbpsMCnxzxPdfkFgBQJGR8E54weG7YzksHvwDn7d,13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,14547.2347699913,1
13b9d23v1Hke7pcVk8G4gh3TBckDtrwFZUnqPkHezq4praEY,12KLM1mbkH1CTsmuuJR3JZWk2KX3GCZv8iBqf9eSadpoRB1Y,14533.05,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,14TUd1peWfLUX3W5obscMXRtW3PyX72Cmmvi3fYEJrLWgME7,14532.3843193247,1
16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,15M54KjYWQZtVv2A3HZoP1gjBSXk3Piq3XicFLCzJCtDAtSJ,14530.0,1
121kkhh9vig1aiW2WXGhRPkVNopjHKHyWxjdRwygW681puBh,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14528.5489135247,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,1531vufm4xu396D5BR611hoCWhB8YRd8Cqrm5wL3cPtG8sEP,14528.255,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,12psJMSAaQsaaqXgJxqyNi1n8Ee66qfnprNVNRVBhcNgueHM,14528.25,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,15p65JjukSoiZmbzSaiT7MYTivjFb92gSnejhmm99QGArFCP,14523.0,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,12sQ8oVGDp4s5zwPfNEABb6A1Gd3eWuWHd2fmLnfeEsww3n,14513.90142,1
13cA91X4aCFb7KeNhtRVSnN97T449m5HyLXXq7WgELBAx99P,16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,14510.1712209415,1
17LokrHZEeREZmdLQ6qmsPhcJP6NGJgGaZd612yC76DYVis,14RrYebnvgxEt2PkBV8yatPHP3DtS2jXoo8QGupBHAqYtteD,14506.0,1
AGG_Medium_Holders_100-10K,15Df1z2KpXwHkN7x3zR15vYUuzgiWhNYztj9sM18ChvdKT87,14502.0,1
14gNApJxmyb9NgJvfm9cWyqnmtYxRzsjLxuD8SK3GuLY98p9,12NQXwnJe6SN8EDrEo6KJv4J4Pdqec9sJsYyYqwsPLoWy8WD,14500.0,1
14gNApJxmyb9NgJvfm9cWyqnmtYxRzsjLxuD8SK3GuLY98p9,15ihGsA5TmXSa1oduPEwULPHUNfRUrLL9ULiYwToeNGWCp6r,14500.0,1
1178oCH5PVmAyGF5qYMCmPf3bJx3ChVDiHGyRyYNwgq5g9F,12mFs8BQgPbSiz8hLpxdVcMskyY7jKkuU6XZuVrPwy2GW7ED,14498.1755884926,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,13pMkieudYiF9XNF1RNchFTyFTEEaxa6rLBu8d1TDJ43YhLi,14490.2400725,1
12imiRFgMGpPPVRiXLhQixuk1jMeTrQbzSJcZ4Bj7a3idmWT,14gQQYJ4gwqwgnEcrc59Sd9WpMutXeCFM1jW38dAS1pfcRtW,14485.178,1
15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,1286vkgyRFZV8BeLe3CkJzW8wrkf8FLeV4H8Bwo18QaobG6o,14485.0,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,1pKcyuNfDZTgHWqhjafDPwbrktpmeHnWK6GUkzmJvo7egrr,14484.0,1
15SbxvcrYSQzjpWk6SpiHUyRKEZMCFVzgA7QKspvFqU5jy82,15VBJUuMAaYAJESpxVPpk5rBXqYiaYU9RCw2m41RNrwz8Fq5,14478.9,1
16AjunUasoBZKWkDnHvNEALGUgGuzC92j7LJoLu9qBSUJB2e,AGG_Reaped_Accounts,14471.0,10
13u3YdNWrxRHAePsfKYY53Xdhbwb46dJQXMe9DqJuBvap6BW,12SDn6NUgxSwyCtPDFBE8bysp6aPGxtWEQfEcNTL697yaLvT,14470.0430999999,1
13B9G8Lx8BpembpHbGqBxs5pZKTJvWZwJ5bUuu93geLhR5RT,16faC5Vj8kvST5z3G6H8Ka9XRSGDdf2XJrpTLAYPp5EycFvy,14469.88494,1
14Kazg6SFiUCH7FNhvBhvr4WNfAXVtKKKhtBQ1pvXzF1dQhv,12GndxkgoLc4DjtdpVc7741uVaKauAJgjXJbri7mtdMTPzm1,14460.9,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,15kMCCVn5JTMUjKtGM8DJLr82Vf8wrKmUfif12tx7TNAbxc9,14460.47,1
13KRt7m7TskpWcdTMpUrRTY38EkP7AZnj9VRcBTNkLaA7nX2,13YMK2eeopZtUNpeHnJ1Ws2HqMQG6Ts9PGCZYGyFbSYoZfcm,14458.7453366864,1
12menQY3E917Qx21LdNnEEBecME7ZMQDQ39Rgqjx3PHpD7s5,15AWxQGm4gFNKJD5mzmuHik4MrxKXsKCCmeTQnn1z5vAMrAt,14454.6509999994,1
16CuC52w66Foz23KJFoEoHDuv1kHKMMqfoXxfPtUZWR6XQSC,AGG_Small_Holders_<100,14453.8308565838,1
15pmMM8VbJC6oDNMhxZeoDEaatY6m2mimfpnSfUDtLZdABYS,13Bfw1MV7G8vLwJNX6gUNSx5JGYX6WBVRjfUX9g8PdbvxDwt,14452.2,1
14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14qzr9vfSm2gfYebaQMR9aubXiPsDjzbTLjZFLFqE77MMNqw,14450.845546,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,13atHGEt5x9z9LSrVctSRqr9bmtJcVV15h3SMWt4WMnQtD3S,14437.5,1
1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,1Kgg6DFmChLpcHJecVf4XLwmkk2WYaSsrbajuT1RfkAv6np,14433.8053687197,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,12b7iPEZom4KPTVpRYZtvT9WqHaVyVp96rK2qtww9t9SQ6Cc,14423.52459961,1
14oYvHzty1oDRuiP73QdKYBY2Ki9d7xQ18zRM7xHr2P7SUYC,1JVrK16XZm9vyZjHoYVPjtZ35LvTQ4oyufMoUFTFpAUhath,14409.9801752589,1
13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,13eTN4sB5Wiic6hvieGGQruRGtzC1oJNsdBsgwzhWE3rm77y,14408.60089231,1
121UoT7f4yiSBohLEhG6wBUvPBSDpPe99oA8zt7PrpgP2gMe,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,14399.8663999985,1
14ggpW1yUwu9gHnuUCDKcQPQtrVkFZwzwjdPkhNSVeLnBz4z,14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,14399.6379348649,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,1CSyQ8ieMMyfaCbsyPhaWQ7qk23avGF7GGYvehXK7wt7C7j,14399.632,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,124srBFaLh8Cv38hrnyTfcco2FgMjmMKJX4r7373DHhTATvZ,14390.0,1
13TAkjfpmo1tycyRpk3kx8jBPcnta2L4TaAjn1aEcoCYV2du,14pRgYrqR7ApmrEUSquD1akFNfcGQntVh7GgspPi3cnDi2BS,14390.0,1
1bnjC9pe1bs8f2u4QYEGDX2nLuUJ5gSAPa2CZBn1esqV8LB,15z5mXwAtzKHhZgYVmQ37PzxwT2WkDB8Zhy5afCRaDzrqo9V,14384.6,1
1569aWt2N53tg8TY46MKjJfKk3GugcEiTLXVsQfNCrtj62zh,1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,14380.6961299931,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,15cmZsVN8RifFwC2AZJfhymrPG8zJxA5DyYLfEF3r1aL2gJ7,14375.326,1
1UEbBRdtvBzFbraEJ6DzeybReBpxxJ6wvqhJufkfRvgWvMY,1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,14372.699386549,1
1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,14JqzFaCwYVyxzA88o7qjMQ7HNaEra248yHLUTRPMfdfmASf,14370.47423492,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,13EdFBsoJGYLuMAmcywZKUne81eE8FPmkpgoi4U525AnUyF6,14370.0,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,1qSFdoTUBGN4eSyBA2vh8NMNfCbjMH1t7FLSPC47Fsq7Usc,14360.50931295,1
AGG_Small_Holders_<100,14avxvsA2kiKGrJcrUZ9w4KNwvxyAqm2CYsefAiKUWfi9PWD,14360.0902340636,2
12di7xAeCyVXZQTywPRsPQTDBhKeJsGNzgyaJwooYk5YQvZJ,14xoZnPVMTVLDRtsTqKHURKzfgS4GSXtrTP9ZsMR5nqBZg1p,14358.67503338,1
16BFZoN2kZmXbBF38nPWXY3KHj1oCduejQBJnL2RobvLxFAc,1JVrK16XZm9vyZjHoYVPjtZ35LvTQ4oyufMoUFTFpAUhath,14354.5113120671,1
16AQwfRjkGmiK6UZs7q5fqGxRwytaAWqX8K8AdbPnKqTG2xN,1243WmsrahiVCADviaMM5RwV6D6WDFLJKgbgdo9TzEy25mjn,14351.4917501023,1
13u3YdNWrxRHAePsfKYY53Xdhbwb46dJQXMe9DqJuBvap6BW,15eRzXq8tVyozj8eFf6dUfh12yumbBtvfXvAvYWFVJvtJLdg,14347.1783,1
1CBogBUXaDtuoG3TN2NGWruwZBiC4tsMvXbZVWdkSGwWqYY,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,14346.0309453999,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,14DUVjCr4S9L3CDGr68T5RYT1UVo9GMJViw1UJFL1Mchb2DM,14344.52637575,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,12eaF9L8aJhzm21kPoJLt7gsSrrJBoJji9LFyLmb4fpthm22,14340.96082296,1
12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,16VgDcxo4kAz223hqxpRRCjMQDur1HxkYjiUSX59GnrxMMy5,14324.75,1
1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,14JrKzNyJQZDEa1ShTAbZEJNKB1K2ERRr7NE8gbLukpKcnt1,14301.00152,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,15ZuEG9JkErUHZpzeDWNmRzAguswnrnkdfv3J1RBSJkGcYE4,14300.0,1
1qJNnBhLDmD49wLqYN4CNobgSg81DXZ3fsFBm6XXrTyHDES,14XaFhbfV2hazdntW8kJtySyKhpjMnGHCfGc5s5GLyJHc6pp,14295.6,1
13uG6y9mF2tk2Ap9FoGNdu7YGexosiWggiDhXQxABvgGa7Dr,14GsJmLdh5tNhD8ztDkPB7kUfsb59KZf7bK9wpXGMtN1aQ4b,14282.2864357448,1
1exaAg2VJRQbyUBAeXcktChCAqjVP9TUxF3zo23R2T6EGdE,12Ppw9aEjZaLJtJ2uYpS7YsrRy1koj9XMB8ZeNwJKzZQDXAU,14280.3,1
12LBNhaKLK5eEQu6xiSKTHd87bXCNMus2ShiEuNfBfXSgR6w,15G3uHVCAmcSLdkMEYmaGXL597GrcBcjhDBm189QPSaHopex,14280.0002,1
131WTxgj4bCdycCkPSPLDyRdEfFxuKFMyDJt37NrP1u4uk5N,14Vaks6esicg9ULNa1VceQuRWCWLMKVuvYrLoUnucFXpQL63,14272.4770108409,1
16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,1gqrULBMRL1uwYrGkyVhNC6UGQPAoNqHD5VMPEXxueEAKEa,14266.3,1
1eStn5MHJXBSUNG6edWvFWnU6xsfPDJmFAGKHPTk6e5rP9E,12LBNhaKLK5eEQu6xiSKTHd87bXCNMus2ShiEuNfBfXSgR6w,14263.663950639,1
16SwVsuSa4cSc1Dv5bZcDcsJbZXELPtjGBpKcTFB5SyEnQcH,16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,14260.7000582524,1
12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,14vtfSRfcG3XpCtPtsiXKx2D5W7vdAyDhYLpT6NYDa8GXNne,14259.89946824,1
14Kazg6SFiUCH7FNhvBhvr4WNfAXVtKKKhtBQ1pvXzF1dQhv,1eXWi6uxMan9RVkpGkfsDUt5uV2S4mrbav6Lquy7NdxVg8N,14257.16943055,1
1eXWi6uxMan9RVkpGkfsDUt5uV2S4mrbav6Lquy7NdxVg8N,12xtAYsRUrmbniiWQqJtECiBQrMn8AypQcXhnQAc6RB6XkLW,14257.1522499003,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,16JSNGrqQKyx2pQur7TvqipVgPGRVBCRKUCCsJCxNcrunuN8,14253.1852015315,1
13pMh8eS5ekAu2FpCp6VCTw5GVttfhRPwynSe5FnyLRW7erM,AGG_Reaped_Accounts,14250.4896769,4
12bGMDcbrHg9PAchGuq8D3UyTHjHAdZWEftB2R9aBNGQHuw2,AGG_Reaped_Accounts,14250.3366999999,9
15T2teKsnAgqxtUS79XcXGPU6JdYKGVTeqGszVKDjmoDLTma,12uUzHqXAuCPAzTXbRPiL5X2sbnay2UEaL9piWzZ27U67dt8,14245.59689835,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,12eH6vU4LLyU6ADdHUEsaatLRo11eYY8RgWEJufJF1axc43V,14241.33036098,1
134a6Qj1XnkoVNy6qr9rHCT5RhKAxbFnFWiGL6NHRacdNpzj,1gqrULBMRL1uwYrGkyVhNC6UGQPAoNqHD5VMPEXxueEAKEa,14232.6,1
14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,1gqrULBMRL1uwYrGkyVhNC6UGQPAoNqHD5VMPEXxueEAKEa,14231.0,1
14Kazg6SFiUCH7FNhvBhvr4WNfAXVtKKKhtBQ1pvXzF1dQhv,1UsPYVAD3tRxwafEHftqPCdHmkxLpEp7rbuYZS49v6UAERB,14227.782,1
16NUUoU2A7M59EAwbyWB39Ao2rxNm8LEz8BrKr1ajpNf7hS1,13m8baUHMFMbDRcv6qTbvWbQoQD3TC7aznYWM8DAYGRofSmV,14221.0,1
13m8baUHMFMbDRcv6qTbvWbQoQD3TC7aznYWM8DAYGRofSmV,16hp43x8DUZtU8L3cJy9Z8JMwTzuu8ZZRWqDZnpMhp464oEd,14220.9681737315,1
13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,1ezbaSqRc2vQwRdHRHkELdagan7G4RttBqEjgRmXJPaNT94,14220.0,1
16cdswomEcNCRZ5V6byve8Cc3rk7j4cFQTefmizCPv8Ne8fA,13P71QUKG5i2jzrwiZEbq9bawE9NMLTgdD6GCFGoBKXcdzCd,14220.0,1
12RBCLm3Gta4ZxAERoXqELBqb3V6WUU4kYcTdqsPxQGofDRQ,13n1cbordeR4Qi3vVSxq6mLVWpWF6D5SyEYuYQyMsd2GYpTe,14210.9042651959,1
1343oL5zasC6hbVtKnsVe5KBfaaBuU5okhtmvNNJ2Pykw8d3,14DsRLMZKstbeEhNgvmG4zCnHoFRBdBFubwogutQAxjkW2fo,14210.9035397916,1
15QFBQY6TF6Abr6vA1r6opRh6RbRSMWgBC1PcCMDDzRSEXf5,14yfaqdWtcvpyqc56rwg6k5ZP9CAeCif41H5hgeCFe4oXdpL,14204.551,1
16kEF4Ph98VGbbEnPkjfWdML7ajy8QC6kpFFuP353yVFggsv,13JsJHbZv2TnDPUcx7azNsWbUcqEhAQrTpkz5QZ7SGi1isdG,14201.0,1
13WJzufDhirgm5RpkqA6tVMZXuyjarLKBKVu2ehADjzqtGWB,1565Xvc8rRzWEKSwdLfMKRQx34PtAXFjNQtzbC4kSV28Hu3A,14199.9204319725,1
12p2Ch3tThwGBkT192BSCU4cvx1HMZsRnjsPNHqjiRuEdeuE,13fzZiwF2KkjiwjxJRqNvC7tCZVovZ1296xwVMeLxQXp2Jh,14199.6013476867,1
123KF7XQhDg9GET17E6aBbLMm6Ry5NNxCifyYfAz6UqCxmjq,13Z7KjGnzdAdMre9cqRwTZHR6F2p36gqBsaNmQwwosiPz8JT,14198.9684528577,1
143PPg8WjrmvvyKrdE7SwnnXDAkTfShE51GE5jTKJ6hWz6eo,15Uw1N4vcvJCv5PHjhcsTfHgD1fCnwGhheqekBXzJnT4bZqX,14198.0,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,12KfHC9TaUYkyrtbpUnKe4nk3GprJGmC3hN6WRSVPcid1ByJ,14186.53024103,1
14B492XGbRTwsRpnRXCozG5d4QgeyXZD2C4u2UtNAZU6QzFV,16S2ZDxCqmTSsUYfpa3nMo2HiVGkkBce8MfSpr8cqrj3zDFY,14181.4058723447,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,12c5X8fQEmKZCrDsoH93jdECinJ3WRf8mQwZG1KCj5ei83pa,14177.0,1
16SwVsuSa4cSc1Dv5bZcDcsJbZXELPtjGBpKcTFB5SyEnQcH,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14176.9875733209,1
1342mDxeKVptiUMMjELsuJ2eTW6aBREES3bz9tyQGPVRgDGA,14wLJZZBonAGgQ3y3jDqTZvHAHyHSCJKSaSCvzfJsVTgH86y,14176.2620891803,1
1178oCH5PVmAyGF5qYMCmPf3bJx3ChVDiHGyRyYNwgq5g9F,12E8p2ybFsYnsFH2XupPGng6N4egW71SX971Ez7Xsnj1uDwz,14173.9972568121,1
11hCczrqnGysr3M9sXRjMVgjagkP9opD8W14xUYjjJJhunt,12gfzzJSp5EYfRrNhJzYbHcWagbZTQfs38uSBmJ9mLa6rMAf,14173.7091925722,1
16oSDkHjEXVyHvcGyZ6MnmEpEgfxYYEbmERiRh2QUSncTBX,138TYM3gufAk8EsBSM9BHFpJoTWTA6ZhyaHmQzXwo3e48oMn,14172.19336884,1
1583kEDq2YqxMNBXpJHWKZXydTLRmjNcYVPf7a2Pf3LGFYdW,13YVng3hJNgSFBdQiUccapU32x5ogFucaSYKKaFbHXZNKKRd,14159.82,1
15j4dg5GzsL1bw2U2AWgeyAk6QTxq43V7ZPbXdAmbVLjvDCK,15AUH12yA59Y5TY5GS9iBgm37LwwFxFqqJMzL2g7QNMJf6B2,14152.9,1
16VNedPokJ8Dyr3WtqP4dZbW38ZaZVMJUXebBmTpUtUPgjSd,AGG_Reaped_Accounts,14150.651782115001,4
133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,12WSkovJpLSkuiDv3HwoZsxkKq4sQScKuy7iWfd46tNuF3rD,14148.3707725999,1
15kUt2i86LHRWCkE3D9Bg1HZAoc2smhn1fwPzDERTb1BXAkX,13CekqDZ1i9u19LLJioh574NBk3DiGPgH6aBJE9Apzs6Bwa7,14140.949466,1
13okRtRd6jj9zbkmXdFbcNXEt3SLFQ5SdxvrYCxYRqv8N5f1,15vAqwsm23DaXXanw9Zqm9HT7ywBQxFyiFCGGBsTF4Gfr9dL,14139.8529037851,1
14ices1G5qTmqhMfDVBECh4jotNDGTLu8fhE9YktWT3cLF2F,AGG_Medium_Holders_100-10K,14130.0,1
1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,153AQSbwjEoeaczMXhX22byS7j6owMd3KesEt8Sjai5eDQZZ,14122.7775,1
1598AR2pgoJCWHn3UA2FTemJ74hBWgp7GLyNB4oSkt6vqMno,12eM9u6jaf81W83AGvihWKBCs7pKbbHXhvWx9p9muQa3BsPS,14121.0,1
1CtUNE88V8xLCmJB8qsY6BZGMPLwGrP8tGJheGZmxm84gtN,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,14118.1817698225,1
133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,1TbrLyGpaUapY3H3fVyic21FediaZQ2Dtuc2U99ZhwQ9BEX,14108.10291599,1
121CqVk5YnFXAq8GPVxFsETvn5jBXfkSLxzCPuRnkqB7xVmN,13GPSaWbKH4W6Nnd4srNjVDcTjNxQJfpbXYWni2zX4VAHTSD,14101.62515559,1
13GPSaWbKH4W6Nnd4srNjVDcTjNxQJfpbXYWni2zX4VAHTSD,133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,14101.6098261918,1
133SDz9BYXmVzbo7DXtXzhbUDsHLf2pY76U29m93Htm2mE8x,16ArkkizVZPMPTmmUhBtnM7nJTnH6SkCYEiXuNBe81XnmUPq,14101.40015559,1
1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,121kL3YdqeZtkPSbWWgaZ7UY9gXSysA1woMvkE3yhGG4uMj2,14101.13454067,1
12imiRFgMGpPPVRiXLhQixuk1jMeTrQbzSJcZ4Bj7a3idmWT,16m7LCGsgSMLaqx4qVUeiaciYXJYk45rBXzQTmHrzUYiQquR,14100.0,1
14turS9v8v4RkMR21B89DSyKJYuPcRqA7si3Wx1sfaf3Xnz1,15ALEqKnw3daLczRcTWhbQ4MXcS98es4hbyRJEpmut21TyUC,14099.7658524199,1
13UVJyLnbVp9RBZYFwFGyDvVd1y27Tt8tkntv6Q7JVPhFsTB,13ezbfrX5PRUAozxBmjV3L3kxX7qtPgkgEfEiuyB6S5MTxfm,14092.0,1
12jGjjDJ2i2kh1Ku5AVFxvmbzd4snaiTC1xExDQvRPZXmSFp,12Uaa7vEENoV1YpVN2vxRhUPXrUr8gz3HhEZ9LnEHMhEtjhA,14091.6742687699,1
14ZAfxptsjZsZHzhFX2xDH8m1Dq2hPHZZQ1yEH5XEWsShppf,16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,14088.3878298148,1
1JVrK16XZm9vyZjHoYVPjtZ35LvTQ4oyufMoUFTFpAUhath,15393VqXBSpxYDXALvGxbaeZoHwfDmh3jgG2t2iGK9vSAx7K,14081.44983,1
12QnbAFnWGxopncPuVb6z4BdWKfYcsN1i3Gg1gGdnLPAoCKb,1iDisZi57xBwKKshhnbWw5VcZEqNWk9dT2GURShCXk5NxaD,14078.5957,1
16UvKYsqojoivDsNXH3d5G48oXMfo1asxA4NtF2GxhoBjZHz,1wof4bZicaMxHov7GqqrKZodArcEiPdiU654n3TTBudSuNH,14074.55943254,1
1wof4bZicaMxHov7GqqrKZodArcEiPdiU654n3TTBudSuNH,1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,14074.5441031418,1
16faC5Vj8kvST5z3G6H8Ka9XRSGDdf2XJrpTLAYPp5EycFvy,12P8nidipgEhtTrbLDSRDby3QaW354oA6n2GPfR4UH1weQ2b,14071.3170209814,1
14ni4zwjUrdFKfQp2j5mwrjcQmr8moCzWBJFAyJqbn2TUf18,16faC5Vj8kvST5z3G6H8Ka9XRSGDdf2XJrpTLAYPp5EycFvy,14070.6400725,1
14JVz6pLZw7PiBXhp71eKU4DVDSUDgV3noQmfL5CyBi78YCS,13egS2tTz7FxPijMYRK53Xi1i6LTZdAbH1gauAcjFd7WD68U,14067.0,1
124LsqRoam5gN4mqfUN5FkQ9SXEFRUG14mTLA9KBxGCfUVFk,12HxHXL4MH3YvF2Mdr3VTf8EpSQnbae3Yu6uCozjVDT1Rc45,14060.33922816,1
13upXGqxuiLhk6eG8oPP8F2L6qZbp9KivyTjLNQpwqxQwaLX,1jW7U9wFSoXCwzFsMcWyZDmozwAxSQY7tpzQjD33NVZgdLL,14052.8241845095,1
13SkL2uACPqBzpKBh3d2n5msYNFB2QapA5vEDeKeLjG2LS3Y,1Rim1cRewNc7a9fGPFx67zmoeg4tmjrkh4LDeqyyYBBt7Fe,14052.658808965,1
